durations,T_all,NA_core,NA_rim,NB_core,NB_rim
2095.0,1107.0299745430348,86.4558328512259,693.2578107385898,538.5441671487741,107.7421892614102
2096.0,1106.9778058476459,86.45384451949685,693.1299845936454,538.5461554805031,107.87001540635458
2097.0,1106.925637152257,86.45186069493057,693.0024893187696,538.5481393050694,107.99751068123044
2098.0,1106.8734684568683,86.44988136743889,692.8753239662678,538.5501186325611,108.12467603373216
2099.0,1106.8212997614794,86.4479065269564,692.7484875916566,538.5520934730436,108.25151240834339
2100.0,1106.7691310660905,86.44593616344044,692.6219792536496,538.5540638365595,108.37802074635044
2101.0,1106.7169623707018,86.44397026687099,692.4957980141442,538.556029733129,108.50420198585584
2102.0,1106.664793675313,86.44200882725065,692.3699429382087,538.5579911727493,108.63005706179126
2103.0,1106.612624979924,86.44005183460455,692.2444130940692,538.5599481653954,108.75558690593084
2104.0,1106.5604562845353,86.4380992789803,692.1192075530961,538.5619007210197,108.88079244690391
2105.0,1106.5082875891464,86.43615115044804,691.9943253897914,538.563848849552,109.00567461020864
2106.0,1106.4561188937575,86.43420743910023,691.8697656817757,538.5657925608998,109.13023431822432
2107.0,1106.4039501983689,86.43226813505171,691.7455275097753,538.5677318649483,109.25447249022466
2108.0,1106.35178150298,86.43033322843958,691.6216099576095,538.5696667715604,109.37839004239049
2109.0,1106.299612807591,86.4284027094232,691.4980121121775,538.5715972905768,109.50198788782245
2110.0,1106.2474441122024,86.42647656818407,691.3747330634462,538.5735234318159,109.62526693655377
2111.0,1106.1952754168135,86.4245547949259,691.2517719044372,538.5754452050741,109.74822809556281
2112.0,1106.1431067214246,86.42263737987439,691.1291277312142,538.5773626201257,109.87087226878577
2113.0,1106.090938026036,86.42072431327733,691.0067996428709,538.5792756867227,109.99320035712913
2114.0,1106.038769330647,86.41881558540447,690.8847867415182,538.5811844145956,110.11521325848184
2115.0,1105.9866006352581,86.41691118654745,690.7630881322721,538.5830888134526,110.23691186772794
2116.0,1105.9344319398692,86.41501110701982,690.6417029232408,538.5849888929802,110.35829707675919
2117.0,1105.8822632444806,86.41311533715692,690.5206302255136,538.5868846628431,110.47936977448637
2118.0,1105.8300945490917,86.41122386731591,690.3998691531474,538.5887761326841,110.60013084685261
2119.0,1105.7779258537028,86.4093366878756,690.2794188231553,538.5906633121244,110.72058117684469
2120.0,1105.725757158314,86.40745378923651,690.1592783554944,538.5925462107634,110.8407216445056
2121.0,1105.6735884629252,86.40557516182075,690.0394468730536,538.5944248381793,110.96055312694637
2122.0,1105.6214197675363,86.40370079607202,689.9199235016422,538.596299203928,111.08007649835781
2123.0,1105.5692510721476,86.4018306824555,689.8007073699774,538.5981693175445,111.19929263002257
2124.0,1105.5170823767587,86.39996481145785,689.6817976096727,538.6000351885422,111.31820239032731
2125.0,1105.4649136813698,86.39810317358716,689.5631933552258,538.6018968264128,111.43680664477415
2126.0,1105.4127449859811,86.39624575937283,689.4448937440079,538.6037542406272,111.55510625599209
2127.0,1105.3605762905922,86.39439255936564,689.3268979162508,538.6056074406343,111.6731020837492
2128.0,1105.3084075952033,86.3925435641376,689.2092050150358,538.6074564358624,111.79079498496424
2129.0,1105.2562388998147,86.39069876428191,689.0918141862824,538.6093012357181,111.90818581371764
2130.0,1105.2040702044258,86.38885815041293,688.9747245787365,538.611141849587,112.02527542126347
2131.0,1105.1519015090369,86.38702171316618,688.8579353439591,538.6129782868338,112.14206465604093
2132.0,1105.0997328136482,86.3851894431982,688.7414456363148,538.6148105568018,112.25855436368522
2133.0,1105.0475641182593,86.38336133118658,688.6252546129607,538.6166386688134,112.3747453870393
2134.0,1104.9953954228704,86.38153736782981,688.5093614338348,538.6184626321702,112.49063856616522
2135.0,1104.9432267274815,86.37971754384735,688.3937652616452,538.6202824561526,112.60623473835483
2136.0,1104.8910580320928,86.37790184997951,688.2784652618585,538.6220981500205,112.72153473814149
2137.0,1104.838889336704,86.37609027698741,688.1634606026892,538.6239097230126,112.83653939731084
2138.0,1104.786720641315,86.37428281565296,688.048750455088,538.6257171843471,112.951249544912
2139.0,1104.7345519459263,86.37247945677875,687.9343339927315,538.6275205432213,113.06566600726853
2140.0,1104.6823832505374,86.37068019118806,687.8202103920107,538.6293198088119,113.17978960798928
2141.0,1104.6302145551485,86.3688850097248,687.7063788320205,538.6311149902751,113.2936211679795
2142.0,1104.5780458597599,86.36709390325346,687.5928384945488,538.6329060967465,113.4071615054512
2143.0,1104.525877164371,86.36530686265903,687.4795885640655,538.634693137341,113.52041143593453
2144.0,1104.473708468982,86.36352387884696,687.3666282277117,538.636476121153,113.63337177228834
2145.0,1104.4215397735934,86.3617449427432,687.2539566752897,538.6382550572569,113.74604332471029
2146.0,1104.3693710782045,86.35997004529403,687.1415730992517,538.6400299547059,113.85842690074833
2147.0,1104.3172023828156,86.35819917746606,687.0294766946893,538.6418008225339,113.97052330531073
2148.0,1104.265033687427,86.35643233024621,686.9176666593232,538.6435676697538,114.08233334067677
2149.0,1104.212864992038,86.35466949464161,686.8061421934926,538.6453305053584,114.19385780650737
2150.0,1104.1606962966491,86.35291066167963,686.6949025001451,538.6470893383204,114.30509749985492
2151.0,1104.1085276012604,86.35115582240773,686.5839467848255,538.6488441775923,114.41605321517454
2152.0,1104.0563589058715,86.3494049678935,686.4732742556665,538.6505950321065,114.52672574433348
2153.0,1104.0041902104826,86.34765808922457,686.3628841233779,538.6523419107755,114.63711587662215
2154.0,1103.9520215150937,86.34591517750857,686.252775601236,538.6540848224914,114.74722439876405
2155.0,1103.899852819705,86.34417622387309,686.1429479050743,538.6558237761269,114.85705209492573
2156.0,1103.8476841243162,86.34244121946566,686.0334002532727,538.6575587805344,114.9665997467273
2157.0,1103.7955154289273,86.3407101554536,685.924131866748,538.6592898445464,115.07586813325202
2158.0,1103.7433467335386,86.33898302302413,685.8151419689431,538.6610169769758,115.18485803105693
2159.0,1103.6911780381497,86.3372598133842,685.7064297858176,538.6627401866158,115.29357021418241
2160.0,1103.6390093427608,86.33554051776046,685.5979945458378,538.6644594822395,115.40200545416224
2161.0,1103.5868406473721,86.33382512739931,685.4898354799666,538.6661748726007,115.51016452003341
2162.0,1103.5346719519832,86.33211363356669,685.3819518216538,538.6678863664333,115.61804817834616
2163.0,1103.4825032565943,86.33040602754822,685.2743428068267,538.6695939724518,115.72565719317333
2164.0,1103.4303345612057,86.328702300649,685.1670076738793,538.671297699351,115.83299232612069
2165.0,1103.3781658658168,86.32700244419364,685.0599456636637,538.6729975558063,115.94005433633629
2166.0,1103.3259971704279,86.32530644952621,684.95315601948,538.6746935504738,116.04684398051995
2167.0,1103.2738284750392,86.3236143080102,684.8466379870666,538.6763856919898,116.15336201293337
2168.0,1103.2216597796503,86.32192601102844,684.7403908145909,538.6780739889716,116.25960918540909
2169.0,1103.1694910842614,86.32024154998307,684.6344137526394,538.679758450017,116.36558624736062
2170.0,1103.1173223888727,86.3185609162955,684.5287060542087,538.6814390837045,116.47129394579133
2171.0,1103.0651536934838,86.31688410140639,684.4232669746957,538.6831158985937,116.57673302530429
2172.0,1103.012984998095,86.31521109677554,684.3180957718885,538.6847889032244,116.68190422811153
2173.0,1102.960816302706,86.31354189388193,684.2131917059568,538.686458106118,116.78680829404323
2174.0,1102.9086476073173,86.31187648422359,684.1085540394429,538.6881235157764,116.89144596055712
2175.0,1102.8564789119284,86.31021485931764,684.0041820372522,538.6897851406824,116.99581796274776
2176.0,1102.8043102165395,86.30855701070017,683.9000749666442,538.6914429892998,117.09992503335582
2177.0,1102.7521415211509,86.30690292992627,683.796232097223,538.6930970700737,117.20376790277703
2178.0,1102.699972825762,86.30525260856987,683.6926527009286,538.6947473914302,117.30734729907135
2179.0,1102.647804130373,86.30360603822385,683.589336052028,538.6963939617762,117.41066394797201
2180.0,1102.5956354349844,86.30196321049986,683.486281427105,538.6980367895002,117.51371857289496
2181.0,1102.5434667395955,86.30032411702837,683.383488105053,538.6996758829716,117.61651189494705
2182.0,1102.4912980442066,86.29868874945856,683.2809553670642,538.7013112505415,117.71904463293583
2183.0,1102.439129348818,86.29705709945836,683.1786824966221,538.7029429005416,117.82131750337794
2184.0,1102.386960653429,86.29542915871427,683.0766687794919,538.7045708412858,117.92333122050809
2185.0,1102.3347919580401,86.29380491893149,682.9749135037123,538.7061950810685,118.02508649628771
2186.0,1102.2826232626514,86.29218437183368,682.8734159595858,538.7078156281664,118.12658404041417
2187.0,1102.2304545672625,86.29056750916314,682.772175439671,538.7094324908369,118.22782456032905
2188.0,1102.1782858718736,86.28895432268058,682.6711912387728,538.7110456773194,118.32880876122715
2189.0,1102.126117176485,86.28734480416514,682.5704626539351,538.7126551958348,118.42953734606488
2190.0,1102.073948481096,86.28573894541441,682.4699889844306,538.7142610545856,118.53001101556936
2191.0,1102.0217797857072,86.28413673824429,682.3697695317537,538.7158632617557,118.63023046824628
2192.0,1101.9696110903183,86.28253817448899,682.2698035996108,538.717461825511,118.73019640038922
2193.0,1101.9174423949296,86.280943246001,682.1700904939127,538.719056753999,118.82990950608735
2194.0,1101.8652736995407,86.27935194465104,682.0706295227656,538.720648055349,118.92937047723444
2195.0,1101.8131050041518,86.277764262328,681.9714199964629,538.722235737672,119.02858000353706
2196.0,1101.7609363087631,86.27618019093893,681.8724612274768,538.7238198090611,119.12753877252317
2197.0,1101.7087676133742,86.27459972240895,681.7737525304498,538.725400277591,119.22624746955023
2198.0,1101.6565989179853,86.27302284868125,681.6752932221865,538.7269771513188,119.3247067778135
2199.0,1101.6044302225966,86.27144956171705,681.5770826216457,538.7285504382829,119.42291737835433
2200.0,1101.5522615272077,86.26987985349551,681.4791200499313,538.7301201465045,119.52087995006866
2201.0,1101.5000928318188,86.26831371601376,681.3814048302854,538.7316862839863,119.61859516971458
2202.0,1101.4479241364302,86.2667511412868,681.2839362880786,538.7332488587132,119.71606371192138
2203.0,1101.3957554410413,86.2651921213475,681.1867137508032,538.7348078786525,119.81328624919684
2204.0,1101.3435867456524,86.2636366482465,681.0897365480644,538.7363633517535,119.91026345193563
2205.0,1101.2914180502637,86.26208471405224,680.9930040115727,538.7379152859478,120.00699598842732
2206.0,1101.2392493548748,86.26053631085085,680.8965154751355,538.7394636891491,120.10348452486448
2207.0,1101.187080659486,86.2589914307462,680.8002702746495,538.7410085692538,120.1997297253505
2208.0,1101.1349119640972,86.25745006585979,680.7042677480925,538.7425499341402,120.29573225190745
2209.0,1101.0827432687083,86.25591220833066,680.6085072355157,538.7440877916694,120.39149276448427
2210.0,1101.0305745733194,86.25437785031546,680.5129880790358,538.7456221496846,120.48701192096416
2211.0,1100.9784058779305,86.25284698398839,680.4177096228269,538.7471530160116,120.58229037717308
2212.0,1100.9262371825419,86.2513196015411,680.3226712131134,538.7486803984589,120.67732878688662
2213.0,1100.874068487153,86.24979569518268,680.2278721981613,538.7502043048173,120.77212780183868
2214.0,1100.821899791764,86.24827525713964,680.1333119282715,538.7517247428603,120.8666880717285
2215.0,1100.7697310963754,86.24675827965582,680.0389897557715,538.7532417203441,120.96101024422853
2216.0,1100.7175624009865,86.24524475499241,679.9449050350075,538.7547552450076,121.05509496499246
2217.0,1100.6653937055976,86.24373467542787,679.851057122338,538.7562653245722,121.14894287766197
2218.0,1100.613225010209,86.24222803325792,679.7574453761248,538.7577719667421,121.24255462387521
2219.0,1100.56105631482,86.24072482079544,679.6640691567264,538.7592751792046,121.33593084327356
2220.0,1100.508887619431,86.2392250303705,679.5709278264902,538.7607749696294,121.42907217350978
2221.0,1100.4567189240424,86.23772865433033,679.4780207497447,538.7622713456697,121.5219792502553
2222.0,1100.4045502286535,86.23623568503915,679.3853472927929,538.7637643149609,121.61465270720714
2223.0,1100.3523815332646,86.2347461148783,679.2929068239039,538.7652538851216,121.70709317609612
2224.0,1100.300212837876,86.23325993624613,679.2006987133065,538.7667400637539,121.79930128669355
2225.0,1100.248044142487,86.23177714155788,679.1087223331812,538.7682228584421,121.89127766681884
2226.0,1100.1958754470982,86.23029772324578,679.0169770576531,538.7697022767542,121.9830229423469
2227.0,1100.1437067517095,86.22882167375894,678.9254622627847,538.771178326241,122.07453773721534
2228.0,1100.0915380563206,86.22734898556334,678.8341773265687,538.7726510144366,122.16582267343131
2229.0,1100.0393693609317,86.22587965114171,678.7431216289204,538.7741203488583,122.25687837107955
2230.0,1099.9872006655428,86.22441366299358,678.6522945516713,538.7755863370064,122.34770544832872
2231.0,1099.9350319701541,86.22295101363524,678.5616954785611,538.7770489863648,122.43830452143891
2232.0,1099.8828632747652,86.22149169559964,678.4713237952313,538.7785083044004,122.52867620476866
2233.0,1099.8306945793763,86.22003570143639,678.3811788892177,538.7799642985636,122.61882111078228
2234.0,1099.7785258839876,86.21858302371174,678.2912601499436,538.7814169762883,122.70873985005642
2235.0,1099.7263571885987,86.2171336550085,678.2015669687128,538.7828663449915,122.79843303128723
2236.0,1099.6741884932098,86.21568758792603,678.112098738702,538.784312412074,122.887901261298
2237.0,1099.6220197978212,86.2142448150802,678.0228548549551,538.7857551849198,122.97714514504491
2238.0,1099.5698511024323,86.21280532910333,677.933834714375,538.7871946708967,123.06616528562495
2239.0,1099.5176824070434,86.21136912264419,677.8450377157178,538.7886308773558,123.15496228428219
2240.0,1099.4655137116547,86.2099361883679,677.756463259585,538.7900638116321,123.24353674041504
2241.0,1099.4133450162658,86.20850651895599,677.6681107484171,538.791493481044,123.33188925158288
2242.0,1099.361176320877,86.20708010710625,677.5799795864873,538.7929198928938,123.4200204135127
2243.0,1099.3090076254882,86.20565694553281,677.4920691798937,538.7943430544672,123.50793082010625
2244.0,1099.2568389300993,86.20423702696598,677.4043789365537,538.795762973034,123.59562106344629
2245.0,1099.2046702347104,86.20282034415231,677.3169082661964,538.7971796558477,123.68309173380362
2246.0,1099.1525015393217,86.2014068898545,677.2296565803563,538.7985931101455,123.77034341964372
2247.0,1099.1003328439328,86.19999665685138,677.1426232923665,538.8000033431487,123.85737670763353
2248.0,1099.048164148544,86.1985896379379,677.0558078173526,538.8014103620621,123.94419218264738
2249.0,1098.995995453155,86.19718582592503,676.9692095722254,538.8028141740749,124.0307904277746
2250.0,1098.9438267577664,86.19578521363978,676.882827975675,538.8042147863603,124.11717202432499
2251.0,1098.8916580623775,86.19438779392512,676.7966624481637,538.8056122060749,124.20333755183628
2252.0,1098.8394893669888,86.19299355963997,676.7107124119199,538.80700644036,124.28928758808013
2253.0,1098.7873206716,86.19160250365921,676.6249772909315,538.8083974963408,124.3750227090685
2254.0,1098.735151976211,86.19021461887353,676.5394565109394,538.8097853811265,124.46054348906057
2255.0,1098.682983280822,86.18882989818947,676.4541494994314,538.8111701018105,124.54585050056858
2256.0,1098.6308145854334,86.18744833452939,676.3690556856354,538.8125516654707,124.63094431436457
2257.0,1098.5786458900445,86.18606992083141,676.2841745005135,538.8139300791686,124.71582549948653
2258.0,1098.5264771946556,86.18469465004938,676.1995053767549,538.8153053499507,124.80049462324507
2259.0,1098.474308499267,86.18332251515282,676.1150477487706,538.8166774848472,124.88495225122938
2260.0,1098.422139803878,86.18195350912694,676.0308010526865,538.818046490873,124.96919894731354
2261.0,1098.3699711084892,86.18058762497253,675.9467647263373,538.8194123750275,125.05323527366272
2262.0,1098.3178024131005,86.17922485570598,675.8629382092605,538.820775144294,125.1370617907395
2263.0,1098.2656337177116,86.17786519435927,675.7793209426899,538.8221348056408,125.22067905731012
2264.0,1098.2134650223227,86.17650863397985,675.6959123695494,538.8234913660201,125.30408763045057
2265.0,1098.161296326934,86.17515516763063,675.6127119344474,538.8248448323693,125.38728806555264
2266.0,1098.109127631545,86.17380478839004,675.5297190836699,538.82619521161,125.47028091633013
2267.0,1098.0569589361562,86.17245748935184,675.4469332651753,538.8275425106482,125.55306673482471
2268.0,1098.0047902407675,86.1711132636252,675.3643539285877,538.8288867363748,125.63564607141234
2269.0,1097.9526215453786,86.1697721043346,675.2819805251911,538.8302278956654,125.7180194748089
2270.0,1097.9004528499897,86.16843400461987,675.1998125079234,538.8315659953802,125.80018749207659
2271.0,1097.848284154601,86.16709895763607,675.1178493313705,538.8329010423639,125.88215066862949
2272.0,1097.7961154592122,86.16576695655351,675.0360904517603,538.8342330434465,125.96390954823971
2273.0,1097.7439467638233,86.1644379945577,674.9545353269566,538.8355620054423,126.0454646730434
2274.0,1097.6917780684344,86.16311206484929,674.8731834164536,538.8368879351507,126.12681658354643
2275.0,1097.6396093730457,86.16178916064408,674.7920341813696,538.838210839356,126.20796581863044
2276.0,1097.5874406776568,86.16046927517296,674.7110870844413,538.839530724827,126.28891291555874
2277.0,1097.535271982268,86.15915240168188,674.6303415900182,538.8408475983181,126.36965840998175
2278.0,1097.4831032868792,86.15783853343183,674.5497971640569,538.8421614665682,126.45020283594306
2279.0,1097.4309345914903,86.15652766369877,674.4694532741147,538.8434723363013,126.5305467258853
2280.0,1097.3787658961014,86.15521978577362,674.3893093893444,538.8447802142264,126.61069061065564
2281.0,1097.3265972007127,86.15391489296222,674.3093649804885,538.8460851070378,126.69063501951155
2282.0,1097.2744285053238,86.15261297858534,674.2296195198733,538.8473870214146,126.77038048012673
2283.0,1097.222259809935,86.15131403597854,674.1500724814034,538.8486859640215,126.84992751859659
2284.0,1097.1700911145463,86.15001805849226,674.0707233405564,538.8499819415077,126.92927665944364
2285.0,1097.1179224191574,86.1487250394917,673.9915715743764,538.8512749605084,127.0084284256236
2286.0,1097.0657537237685,86.1474349723568,673.9126166614692,538.8525650276432,127.0873833385308
2287.0,1097.0135850283798,86.14614785048227,673.8338580819966,538.8538521495177,127.1661419180034
2288.0,1096.961416332991,86.14486366727743,673.7552953176704,538.8551363327226,127.2447046823296
2289.0,1096.909247637602,86.14358241616635,673.6769278517475,538.8564175838336,127.32307214825255
2290.0,1096.8570789422133,86.14230409058767,673.5987551690237,538.8576959094123,127.40124483097634
2291.0,1096.8049102468244,86.1410286839946,673.520776755829,538.8589713160054,127.47922324417095
2292.0,1096.7527415514355,86.13975618985494,673.442992100022,538.8602438101451,127.55700789997798
2293.0,1096.7005728560466,86.13848660165098,673.3654006909836,538.861513398349,127.63459930901638
2294.0,1096.648404160658,86.13721991287954,673.2880020196128,538.8627800871204,127.7119979803872
2295.0,1096.596235465269,86.13595611705185,673.2107955783205,538.8640438829482,127.78920442167953
2296.0,1096.5440667698801,86.13469520769357,673.1337808610243,538.8653047923065,127.86621913897568
2297.0,1096.4918980744915,86.13343717834479,673.0569573631437,538.8665628216552,127.94304263685626
2298.0,1096.4397293791026,86.13218202255992,672.9803245815941,538.86781797744,128.01967541840588
2299.0,1096.3875606837137,86.1309297339077,672.9038820147819,538.8690702660923,128.09611798521814
2300.0,1096.335391988325,86.12968030597119,672.8276291625988,538.8703196940288,128.17237083740122
2301.0,1096.283223292936,86.12843373234766,672.7515655264173,538.8715662676524,128.24843447358273
2302.0,1096.2310545975472,86.12719000664863,672.6756906090849,538.8728099933513,128.32430939091512
2303.0,1096.1788859021585,86.12594912249985,672.6000039149191,538.8740508775002,128.39999608508094
2304.0,1096.1267172067696,86.12471107354119,672.524504949702,538.8752889264588,128.47549505029804
2305.0,1096.0745485113807,86.12347585342667,672.4491932206755,538.8765241465733,128.5508067793245
2306.0,1096.022379815992,86.12224345582437,672.374068236536,538.8777565441757,128.625931763464
2307.0,1095.9702111206032,86.1210138744165,672.2991295074294,538.8789861255835,128.70087049257063
2308.0,1095.9180424252143,86.11978710289927,672.2243765449454,538.8802128971007,128.77562345505464
2309.0,1095.8658737298256,86.11856313498288,672.1498088621136,538.8814368650171,128.85019113788644
2310.0,1095.8137050344367,86.11734196439151,672.0754259733974,538.8826580356085,128.9245740266026
2311.0,1095.7615363390478,86.11612358486333,672.0012273946895,538.8838764151367,128.99877260531048
2312.0,1095.7093676436589,86.11490799015034,671.9272126433067,538.8850920098497,129.0727873566933
2313.0,1095.6571989482702,86.11369517401847,671.8533812379851,538.8863048259815,129.1466187620149
2314.0,1095.6050302528813,86.11248513024749,671.7797326988748,538.8875148697525,129.2202673011252
2315.0,1095.5528615574924,86.11127785263098,671.7062665475352,538.888722147369,129.29373345246483
2316.0,1095.5006928621037,86.11007333497625,671.6329823069303,538.8899266650237,129.36701769306967
2317.0,1095.4485241667148,86.10887157110444,671.5598795014236,538.8911284288955,129.44012049857645
2318.0,1095.396355471326,86.10767255485038,671.4869576567727,538.8923274451496,129.5130423432273
2319.0,1095.3441867759373,86.10647628006258,671.4142163001255,538.8935237199374,129.58578369987447
2320.0,1095.2920180805484,86.1052827406032,671.3416549600147,538.8947172593968,129.6583450399853
2321.0,1095.2398493851595,86.10409193034806,671.2692731663526,538.8959080696519,129.7307268336474
2322.0,1095.1876806897708,86.10290384318655,671.1970704504274,538.8970961568134,129.80292954957258
2323.0,1095.135511994382,86.10171847302165,671.1250463448973,538.8982815269784,129.87495365510267
2324.0,1095.083343298993,86.10053581376985,671.0532003837868,538.8994641862301,129.94679961621318
2325.0,1095.0311746036043,86.09935585936117,670.9815321024809,538.9006441406389,130.01846789751914
2326.0,1094.9790059082154,86.09817860373906,670.9100410377212,538.901821396261,130.08995896227884
2327.0,1094.9268372128265,86.09700404086047,670.8387267276008,538.9029959591395,130.16127327239917
2328.0,1094.8746685174378,86.09583216469572,670.76758871156,538.9041678353043,130.23241128843995
2329.0,1094.822499822049,86.09466296922854,670.696626530381,538.9053370307714,130.30337346961903
2330.0,1094.77033112666,86.09349644845601,670.6258397261837,538.906503551544,130.3741602738163
2331.0,1094.7181624312711,86.09233259638853,670.5552278424213,538.9076674036114,130.44477215757865
2332.0,1094.6659937358825,86.09117140704977,670.4847904238752,538.9088285929503,130.5152095761248
2333.0,1094.6138250404936,86.09001287447668,670.4145270166507,538.9099871255233,130.5854729833493
2334.0,1094.5616563451047,86.08885699271946,670.3444371681724,538.9111430072805,130.65556283182764
2335.0,1094.509487649716,86.08770375584149,670.2745204271796,538.9122962441585,130.7254795728204
2336.0,1094.457318954327,86.08655315791931,670.204776343722,538.9134468420807,130.79522365627804
2337.0,1094.4051502589382,86.08540519304266,670.1352044691546,538.9145948069573,130.8647955308454
2338.0,1094.3529815635495,86.08425985531433,670.0658043561341,538.9157401446856,130.9341956438659
2339.0,1094.3008128681606,86.08311713885023,669.9965755586138,538.9168828611498,131.0034244413862
2340.0,1094.2486441727717,86.0819770377793,669.9275176318394,538.9180229622207,131.07248236816065
2341.0,1094.196475477383,86.08083954624354,669.8586301323442,538.9191604537565,131.14136986765584
2342.0,1094.1443067819941,86.07970465839792,669.7899126179451,538.9202953416021,131.2100873820549
2343.0,1094.0921380866052,86.07857236841038,669.7213646477385,538.9214276315896,131.27863535226152
2344.0,1094.0399693912166,86.07744267046179,669.652985782095,538.9225573295382,131.34701421790498
2345.0,1093.9878006958277,86.07631555874596,669.5847755826558,538.9236844412541,131.41522441734423
2346.0,1093.9356320004388,86.07519102746954,669.516733612328,538.9248089725304,131.48326638767196
2347.0,1093.88346330505,86.07406907085206,669.4488594352806,538.925930929148,131.5511405647194
2348.0,1093.8312946096612,86.07294968312584,669.3811526169399,538.9270503168741,131.61884738306014
2349.0,1093.7791259142723,86.07183285853604,669.3136127239852,538.928167141464,131.68638727601478
2350.0,1093.7269572188834,86.07071859134052,669.2462393243449,538.9292814086594,131.75376067565514
2351.0,1093.6747885234947,86.06960687580992,669.1790319871915,538.9303931241901,131.82096801280852
2352.0,1093.6226198281058,86.06849770622759,669.1119902829386,538.9315022937724,131.88800971706144
2353.0,1093.570451132717,86.06739107688954,669.0451137832353,538.9326089231105,131.95488621676475
2354.0,1093.5182824373283,86.06628698210439,668.9784020609629,538.9337130178956,132.02159793903706
2355.0,1093.4661137419394,86.06518541619347,668.9118546902306,538.9348145838065,132.0881453097694
2356.0,1093.4139450465505,86.06408637349062,668.8454712463711,538.9359136265093,132.15452875362894
2357.0,1093.3617763511618,86.06298984834231,668.7792513059363,538.9370101516577,132.22074869406367
2358.0,1093.3096076557729,86.06189583510748,668.713194446694,538.9381041648925,132.28680555330595
2359.0,1093.257438960384,86.06080432815762,668.6473002476228,538.9391956718424,132.35269975237725
2360.0,1093.2052702649953,86.0597153218767,668.5815682889084,538.9402846781234,132.41843171109156
2361.0,1093.1531015696064,86.0586288106611,668.5159981519398,538.941371189339,132.4840018480602
2362.0,1093.1009328742175,86.05754478891967,668.450589419305,538.9424552110803,132.54941058069505
2363.0,1093.0487641788288,86.05646325107364,668.3853416747864,538.9435367489264,132.61465832521355
2364.0,1092.99659548344,86.05538419155658,668.3202545033581,538.9446158084434,132.67974549664189
2365.0,1092.944426788051,86.05430760481447,668.2553274911807,538.9456923951856,132.74467250881935
2366.0,1092.8922580926624,86.05323348530551,668.1905602255974,538.9467665146944,132.80943977440256
2367.0,1092.8400893972735,86.05216182750026,668.125952295131,538.9478381724997,132.87404770486899
2368.0,1092.7879207018846,86.05109262588148,668.0615032894789,538.9489073741186,132.93849671052112
2369.0,1092.7357520064957,86.05002587494421,667.9972127995092,538.9499741250557,133.00278720049084
2370.0,1092.683583311107,86.04896156919567,667.9330804172575,538.9510384308044,133.06691958274246
2371.0,1092.631414615718,86.04789970315522,667.8691057359227,538.9521002968447,133.13089426407726
2372.0,1092.5792459203292,86.04684027135443,667.8052883498625,538.9531597286456,133.1947116501375
2373.0,1092.5270772249405,86.04578326833693,667.7416278545902,538.9542167316631,133.2583721454098
2374.0,1092.4749085295516,86.04472868865848,667.6781238467705,538.9552713113416,133.32187615322948
2375.0,1092.4227398341627,86.04367652688688,667.6147759242161,538.9563234731131,133.38522407578387
2376.0,1092.370571138774,86.04262677760201,667.5515836858832,538.957373222398,133.4484163141168
2377.0,1092.3184024433851,86.04157943539572,667.488546731868,538.9584205646042,133.51145326813196
2378.0,1092.2662337479962,86.04053449487186,667.4256646634029,538.9594655051282,133.57433533659707
2379.0,1092.2140650526076,86.03949195064622,667.362937082853,538.9605080493537,133.63706291714698
2380.0,1092.1618963572187,86.03845179734654,667.3003635937116,538.9615482026535,133.6996364062884
2381.0,1092.1097276618298,86.03741402961246,667.2379438005971,538.9625859703875,133.76205619940288
2382.0,1092.057558966441,86.03637864209551,667.1756773092491,538.9636213579045,133.82432269075093
2383.0,1092.0053902710522,86.03534562945904,667.113563726524,538.964654370541,133.88643627347597
2384.0,1091.9532215756633,86.03431498637826,667.051602660393,538.9656850136217,133.94839733960703
2385.0,1091.9010528802746,86.03328670754014,666.9897937199361,538.9667132924599,134.01020628006393
2386.0,1091.8488841848857,86.03226078764342,666.9281365153403,538.9677392123566,134.07186348465973
2387.0,1091.7967154894968,86.03123722139863,666.8666306578947,538.9687627786013,134.1333693421053
2388.0,1091.744546794108,86.03021600352797,666.805275759988,538.9697839964721,134.19472424001196
2389.0,1091.6923780987192,86.02919712876538,666.7440714351038,538.9708028712346,134.25592856489618
2390.0,1091.6402094033303,86.02818059185641,666.6830172978174,538.9718194081436,134.3169827021826
2391.0,1091.5880407079414,86.0271663875583,666.6221129637921,538.9728336124417,134.37788703620788
2392.0,1091.5358720125528,86.02615451063984,666.561358049776,538.9738454893602,134.438641950224
2393.0,1091.4837033171639,86.02514495588149,666.5007521735978,538.9748550441185,134.4992478264022
2394.0,1091.431534621775,86.02413771807521,666.4402949541636,538.9758622819248,134.55970504583638
2395.0,1091.3793659263863,86.02313279202451,666.3799860114533,538.9768672079755,134.6200139885467
2396.0,1091.3271972309974,86.02213017254444,666.319824966517,538.9778698274556,134.680175033483
2397.0,1091.2750285356085,86.02112985446149,666.2598114414716,538.9788701455385,134.74018855852842
2398.0,1091.2228598402198,86.02013183261366,666.1999450594968,538.9798681673864,134.80005494050317
2399.0,1091.170691144831,86.01913610185031,666.1402254448327,538.9808638981497,134.8597745551673
2400.0,1091.118522449442,86.01814265703226,666.0806522227748,538.9818573429677,134.9193477772252
